9,0.14268,0.28627,0.34222,0.40924,0.45046,0.47042,0.48071,0.48723,0.49038,0.49175,0.49217,0.49258,0.49256,0.49164,0.49207,0.49198,0.49123,0.49046,0.49001,0.49003,0.49034,0.48992,0.48946,0.48833,0.48843,0.48831,0.48836,0.48719,0.48793,0.48830,0.48808,0.48710,0.48787,0.48804,0.48771,0.48735,0.48781,0.48717,0.48666,0.48795,0.48915,0.48904,0.48875,0.48849,0.48874,0.48806,0.48824,0.48760,0.48802,0.48852,0.48833,0.48847,0.48832,0.48824,0.48792,0.48778,0.48761,0.48753,0.48780,0.48784,0.48782,0.48954,0.48979,0.48910,0.48870,0.48771,0.48795,0.48854,0.48814,0.48800,0.48777,0.48730,0.48696,0.48757,0.48709,0.48800,0.48896,0.48938,0.48885,0.48929,0.48912,0.48982,0.48877,0.48810,0.48876,0.48840,0.48703,0.48835,0.48852,0.48840,0.48849,0.48806,0.48806,0.48809,0.48838,0.48956,0.48977,0.49022,0.48966,0.48948,0.49022,0.48989,0.48987,0.48924,0.48976,0.48952,0.48982,0.48956,0.48993,0.48959,0.48997,0.49076,0.49085,0.49094,0.49105,0.49141,0.49125,0.49096,0.49102,0.49091,0.49122,0.49074,0.49097,0.49035,0.49024,0.49020,0.49070,0.49062,0.49078,0.49082,0.49112,0.49106,0.49046,0.49091,0.49055,0.49043,0.49065,0.49021,0.49059,0.49054,0.49043,0.49055,0.49055,0.49084,0.49086,0.49097,0.49199,0.49172,0.49139,0.49118,0.49116,0.49122,0.49117,0.49157,0.49130,0.49148,0.49171,0.49174,0.49194,0.49165,0.49140,0.49127,0.49132,0.49186,0.49154,0.49164,0.49192,0.49260,0.49223,0.49257,0.49187,0.49167,0.49173,0.49182,0.49187,0.49221,0.49256,0.49227,0.49284,0.49293,0.49348,0.49304,0.49321,0.49370,0.49396,0.49354,0.49368,0.49399,0.49345,0.49340,0.49308,0.49355,0.49315,0.49345,0.49353,0.49349,0.49289,0.49318,0.49322,0.49257,0.49247,0.49210,0.49224,0.49286,0.49258,0.49257,0.49234,0.49244,0.49262,0.49262,0.49324,0.49364,0.49421,0.49372,0.49374,0.49366,0.49342,0.49306,0.49329,0.49321,0.49292,0.49244,0.49231,0.49274,0.49320,0.49333,0.49339,0.49297,0.49300,0.49312,0.49264,0.49254,0.49281,0.49333,0.49322,0.49275,0.49278,0.49205,0.49211,0.49253,0.49284,0.49324,0.49326,0.49272,0.49273,0.49236,0.49274,0.49274,0.49262,0.49227,0.49222
10,0.13925,0.28956,0.33976,0.40419,0.43181,0.45367,0.46882,0.47745,0.48180,0.48470,0.48639,0.48634,0.48601,0.48833,0.48831,0.48859,0.48776,0.48777,0.48774,0.48816,0.48875,0.48783,0.48644,0.48695,0.48657,0.48723,0.48660,0.48718,0.48674,0.48616,0.48570,0.48569,0.48615,0.48693,0.48759,0.48749,0.48826,0.48860,0.48791,0.48810,0.48812,0.48755,0.48764,0.48875,0.48834,0.48882,0.48787,0.48831,0.48847,0.48897,0.48883,0.48897,0.48865,0.48832,0.48870,0.48805,0.48742,0.48670,0.48664,0.48755,0.48747,0.48673,0.48632,0.48547,0.48647,0.48555,0.48435,0.48411,0.48466,0.48619,0.48610,0.48618,0.48612,0.48617,0.48633,0.48603,0.48603,0.48649,0.48584,0.48523,0.48582,0.48558,0.48494,0.48498,0.48557,0.48656,0.48704,0.48703,0.48622,0.48696,0.48794,0.48763,0.48680,0.48615,0.48639,0.48698,0.48633,0.48630,0.48608,0.48670,0.48677,0.48664,0.48664,0.48723,0.48694,0.48634,0.48641,0.48738,0.48725,0.48760,0.48749,0.48735,0.48683,0.48743,0.48836,0.48849,0.48811,0.48817,0.48810,0.48869,0.48891,0.48862,0.48851,0.48928,0.48952,0.48916,0.48876,0.48878,0.48889,0.48999,0.48997,0.49008,0.48911,0.48975,0.48957,0.49058,0.49042,0.49127,0.49089,0.49029,0.49071,0.49122,0.49190,0.49154,0.49154,0.49152,0.49107,0.49116,0.49123,0.49108,0.49136,0.49064,0.49013,0.49107,0.49115,0.49078,0.49079,0.49047,0.49103,0.49058,0.49139,0.49214,0.49078,0.49038,0.48990,0.48848,0.48918,0.48980,0.48904,0.48930,0.48959,0.48873,0.48886,0.48861,0.48915,0.48905,0.48983,0.48971,0.48993,0.48974,0.48935,0.48871,0.48818,0.48837,0.48967,0.48905,0.48837,0.48804,0.48862,0.48845,0.48859,0.48897,0.48913,0.48936,0.48966,0.48955,0.48895,0.48835,0.48899,0.48884,0.48857,0.48786,0.48879,0.48802,0.48858,0.48852,0.48871,0.48810,0.48850,0.48813,0.48840,0.48772,0.48799,0.48831,0.48823,0.48845,0.48868,0.48934,0.48865,0.48912,0.48969,0.48952,0.48950,0.48960,0.48957,0.49011,0.49023,0.49020,0.48972,0.48944,0.48935,0.49061,0.48991,0.48993,0.49037,0.49088,0.49076,0.49099,0.49183,0.49146,0.49111,0.49070,0.49127,0.49071,0.49119,0.49126,0.49115,0.49093,0.49029,0.49059,0.49083
12,0.13506,0.29285,0.33768,0.40802,0.45020,0.46908,0.48027,0.48618,0.49047,0.49210,0.49149,0.49090,0.49173,0.49120,0.49015,0.49091,0.49118,0.48970,0.48883,0.48857,0.48886,0.48767,0.48827,0.48869,0.48887,0.48721,0.48632,0.48728,0.48664,0.48744,0.48711,0.48781,0.48780,0.48778,0.48845,0.48809,0.48780,0.48781,0.48743,0.48755,0.48678,0.48716,0.48728,0.48682,0.48736,0.48762,0.48725,0.48705,0.48671,0.48663,0.48675,0.48666,0.48645,0.48572,0.48603,0.48655,0.48533,0.48613,0.48647,0.48702,0.48752,0.48767,0.48761,0.48802,0.48812,0.48701,0.48734,0.48792,0.48866,0.48734,0.48672,0.48705,0.48840,0.49029,0.49051,0.48965,0.48985,0.49025,0.48985,0.48938,0.48890,0.48922,0.48886,0.48921,0.48906,0.48863,0.48927,0.48978,0.48988,0.49056,0.49042,0.49011,0.49070,0.48999,0.49027,0.49058,0.49035,0.48970,0.48987,0.48982,0.49067,0.49029,0.49009,0.49016,0.48940,0.48994,0.48974,0.48981,0.48996,0.49019,0.48995,0.48963,0.48982,0.48933,0.48978,0.48923,0.48953,0.48823,0.48814,0.48795,0.48847,0.48863,0.48814,0.48863,0.48813,0.48754,0.48784,0.48888,0.48882,0.48847,0.48834,0.48806,0.48811,0.48768,0.48767,0.48786,0.48797,0.48736,0.48794,0.48864,0.48820,0.48885,0.48860,0.48789,0.48845,0.48894,0.48834,0.48874,0.48811,0.48786,0.48769,0.48773,0.48710,0.48698,0.48710,0.48741,0.48680,0.48665,0.48684,0.48679,0.48797,0.48664,0.48793,0.48821,0.48762,0.48814,0.48841,0.48934,0.49015,0.49048,0.48971,0.48882,0.48816,0.48890,0.48962,0.48988,0.48957,0.48899,0.48888,0.48914,0.48898,0.48955,0.48975,0.48977,0.48855,0.48840,0.48821,0.48866,0.48911,0.48928,0.48996,0.49037,0.49025,0.49024,0.48960,0.48905,0.48939,0.48868,0.48850,0.48914,0.49009,0.49029,0.49011,0.49000,0.49077,0.48977,0.49007,0.49031,0.48959,0.48928,0.48942,0.48931,0.48938,0.48968,0.49023,0.49068,0.48963,0.49001,0.49005,0.48994,0.49020,0.48983,0.49029,0.49091,0.49062,0.49052,0.49080,0.49050,0.48936,0.49021,0.49081,0.49116,0.49113,0.49026,0.49083,0.49030,0.49077,0.49075,0.49024,0.49108,0.49183,0.49224,0.49219,0.49217,0.49209,0.49247,0.49229,0.49150,0.49086,0.49067,0.49032
14,0.13809,0.28250,0.33575,0.40067,0.44307,0.46014,0.47124,0.48150,0.48650,0.48746,0.48854,0.48906,0.48932,0.49026,0.49100,0.49094,0.49068,0.49005,0.49042,0.49052,0.49149,0.49145,0.49175,0.49182,0.49189,0.49159,0.49169,0.49021,0.49033,0.49003,0.49006,0.49031,0.48923,0.48827,0.48896,0.48869,0.49002,0.49113,0.49129,0.49131,0.48978,0.48846,0.48789,0.48821,0.48840,0.48760,0.48634,0.48687,0.48669,0.48685,0.48720,0.48699,0.48727,0.48697,0.48753,0.48635,0.48627,0.48675,0.48779,0.48799,0.48869,0.48863,0.48857,0.48894,0.49000,0.48982,0.48995,0.48995,0.48931,0.48883,0.48989,0.49028,0.48969,0.49013,0.49113,0.49125,0.49114,0.49060,0.49038,0.48960,0.48913,0.49022,0.49080,0.49063,0.48989,0.49018,0.49044,0.48976,0.49023,0.49031,0.48923,0.48875,0.48897,0.48863,0.48801,0.48848,0.48930,0.48896,0.48941,0.48937,0.48955,0.48914,0.48946,0.48985,0.49058,0.49025,0.49028,0.48935,0.48920,0.48913,0.48948,0.48872,0.48820,0.48839,0.48817,0.48733,0.48711,0.48835,0.48785,0.48794,0.48775,0.48792,0.48915,0.48858,0.48858,0.48852,0.48852,0.48838,0.48850,0.48909,0.48950,0.49075,0.49036,0.49070,0.49139,0.49215,0.49144,0.49111,0.49120,0.49120,0.49070,0.49031,0.49111,0.49109,0.49102,0.49085,0.49124,0.49125,0.49146,0.49136,0.49098,0.49119,0.49152,0.49247,0.49276,0.49255,0.49208,0.49157,0.49192,0.49226,0.49262,0.49260,0.49239,0.49181,0.49134,0.49166,0.49193,0.49187,0.49138,0.49218,0.49223,0.49229,0.49182,0.49184,0.49131,0.49130,0.49131,0.49055,0.49005,0.49001,0.49009,0.49072,0.49054,0.49142,0.49221,0.49221,0.49234,0.49261,0.49261,0.49254,0.49229,0.49259,0.49254,0.49248,0.49298,0.49215,0.49247,0.49166,0.49198,0.49235,0.49273,0.49222,0.49231,0.49194,0.49145,0.49155,0.49181,0.49158,0.49231,0.49203,0.49191,0.49120,0.49178,0.49233,0.49299,0.49223,0.49236,0.49257,0.49307,0.49319,0.49327,0.49293,0.49236,0.49251,0.49295,0.49307,0.49327,0.49360,0.49303,0.49307,0.49302,0.49309,0.49302,0.49255,0.49293,0.49292,0.49353,0.49369,0.49402,0.49408,0.49392,0.49355,0.49406,0.49350,0.49381,0.49403,0.49356,0.49367,0.49214,0.49168,0.49222
13,0.14345,0.30626,0.34275,0.39204,0.43987,0.46368,0.47303,0.48119,0.48321,0.48576,0.48783,0.48787,0.48746,0.48764,0.48729,0.48690,0.48804,0.48880,0.49006,0.49082,0.49032,0.48983,0.49007,0.49043,0.49055,0.49070,0.49120,0.49096,0.49014,0.48937,0.48896,0.48896,0.48884,0.48943,0.48934,0.48987,0.48974,0.48995,0.49034,0.49015,0.48968,0.48944,0.48823,0.48867,0.48886,0.48897,0.48835,0.48893,0.48872,0.48896,0.48946,0.49042,0.48939,0.48886,0.48835,0.48907,0.48944,0.48960,0.48921,0.48902,0.48998,0.49004,0.48917,0.48902,0.48854,0.48893,0.48924,0.48824,0.48815,0.48798,0.48868,0.48869,0.48836,0.48926,0.48928,0.48843,0.48830,0.48900,0.48990,0.48904,0.48902,0.48973,0.48985,0.48926,0.48961,0.49025,0.49075,0.49030,0.49057,0.49072,0.49046,0.49081,0.49086,0.48996,0.48966,0.48981,0.48927,0.48973,0.48952,0.48924,0.49005,0.48952,0.48963,0.48989,0.48998,0.48941,0.48911,0.48920,0.48916,0.48921,0.48855,0.48946,0.48984,0.49046,0.49115,0.49061,0.49024,0.49086,0.49022,0.48864,0.48983,0.48993,0.48950,0.48882,0.48879,0.48905,0.48906,0.48942,0.48876,0.48812,0.48852,0.48937,0.48924,0.48920,0.48934,0.48953,0.48968,0.48993,0.48928,0.48925,0.48944,0.48889,0.48959,0.48970,0.48953,0.49029,0.48980,0.48920,0.48896,0.48927,0.48943,0.48910,0.48915,0.48945,0.49013,0.49099,0.49028,0.48966,0.48898,0.48963,0.49039,0.49088,0.49052,0.48998,0.49026,0.49072,0.49096,0.49063,0.49060,0.49056,0.49032,0.49113,0.49113,0.49118,0.49065,0.49082,0.49114,0.49075,0.49149,0.49113,0.49101,0.49075,0.49087,0.49157,0.49072,0.49029,0.48975,0.49046,0.49116,0.49146,0.49089,0.49141,0.49089,0.49077,0.49085,0.49128,0.49192,0.49219,0.49173,0.49195,0.49236,0.49216,0.49233,0.49261,0.49235,0.49116,0.49143,0.49133,0.49138,0.49114,0.49125,0.49187,0.49238,0.49148,0.49162,0.49174,0.49197,0.49154,0.49113,0.49086,0.49087,0.49062,0.49041,0.49053,0.49022,0.49016,0.49068,0.49055,0.49088,0.49102,0.49137,0.49095,0.49021,0.49032,0.49084,0.49081,0.49146,0.49126,0.49061,0.48979,0.49023,0.49189,0.49226,0.49228,0.49228,0.49179,0.49162,0.49219,0.49291,0.49240,0.49237
15,0.13433,0.27686,0.34212,0.41062,0.44123,0.45252,0.46799,0.47766,0.48333,0.48515,0.48406,0.48436,0.48488,0.48503,0.48468,0.48451,0.48580,0.48649,0.48822,0.48848,0.48751,0.48808,0.48791,0.48861,0.48785,0.48830,0.48882,0.48933,0.48808,0.48687,0.48661,0.48658,0.48588,0.48503,0.48590,0.48583,0.48712,0.48727,0.48723,0.48704,0.48760,0.48589,0.48577,0.48618,0.48516,0.48567,0.48748,0.48771,0.48769,0.48785,0.48850,0.48775,0.48948,0.48904,0.48816,0.48723,0.48692,0.48777,0.48804,0.48881,0.48944,0.48988,0.48949,0.48885,0.48904,0.48837,0.48767,0.48762,0.48822,0.48849,0.48804,0.48858,0.48992,0.48945,0.48911,0.48923,0.48881,0.48920,0.48991,0.48972,0.49030,0.49045,0.49050,0.48998,0.48990,0.48943,0.48920,0.48950,0.48883,0.48916,0.48923,0.48900,0.48825,0.48774,0.48828,0.48834,0.48823,0.48751,0.48757,0.48769,0.48836,0.48831,0.48806,0.48766,0.48779,0.48769,0.48748,0.48762,0.48728,0.48750,0.48747,0.48784,0.48735,0.48653,0.48748,0.48820,0.48697,0.48755,0.48798,0.48753,0.48737,0.48757,0.48852,0.48800,0.48781,0.48816,0.48822,0.48804,0.48771,0.48770,0.48879,0.48870,0.48909,0.48914,0.48970,0.48983,0.48953,0.48939,0.48941,0.48849,0.48852,0.48873,0.48786,0.48859,0.48837,0.48795,0.48768,0.48732,0.48747,0.48751,0.48759,0.48814,0.48725,0.48817,0.48854,0.48936,0.48883,0.48964,0.48980,0.49008,0.49122,0.49145,0.49064,0.49058,0.49108,0.49101,0.49181,0.49070,0.49068,0.49019,0.49063,0.49152,0.49205,0.49186,0.49122,0.49124,0.49056,0.49003,0.49094,0.49067,0.49081,0.49079,0.49024,0.49063,0.49068,0.49059,0.49057,0.49042,0.49014,0.49063,0.49062,0.49058,0.49016,0.48919,0.48894,0.48869,0.48930,0.49009,0.48988,0.48938,0.49020,0.48938,0.48914,0.48905,0.48860,0.48830,0.48882,0.48924,0.48951,0.48964,0.49023,0.49038,0.49084,0.49011,0.49048,0.48965,0.48996,0.48951,0.48911,0.48994,0.48955,0.48962,0.48953,0.48977,0.49034,0.48984,0.49029,0.48992,0.49031,0.48997,0.49015,0.48919,0.48942,0.48961,0.48926,0.48832,0.48825,0.48801,0.48802,0.48789,0.48852,0.48860,0.48885,0.48843,0.48879,0.48876,0.48891,0.48859,0.48832,0.48902,0.48942
16,0.14005,0.26989,0.33942,0.39426,0.43516,0.45849,0.47522,0.48239,0.48596,0.48842,0.48930,0.48828,0.48801,0.48817,0.48875,0.49065,0.49082,0.49180,0.49147,0.49076,0.49040,0.49033,0.48984,0.48903,0.48921,0.48918,0.48908,0.48900,0.48845,0.48774,0.48775,0.48754,0.48739,0.48716,0.48741,0.48676,0.48640,0.48662,0.48663,0.48692,0.48653,0.48681,0.48646,0.48694,0.48718,0.48649,0.48595,0.48656,0.48738,0.48592,0.48412,0.48594,0.48807,0.48726,0.48696,0.48693,0.48657,0.48618,0.48581,0.48610,0.48641,0.48714,0.48798,0.48671,0.48727,0.48710,0.48810,0.48700,0.48662,0.48633,0.48656,0.48663,0.48684,0.48779,0.48818,0.48807,0.48807,0.48789,0.48836,0.48752,0.48707,0.48683,0.48580,0.48614,0.48750,0.48666,0.48632,0.48714,0.48701,0.48778,0.48763,0.48678,0.48556,0.48647,0.48684,0.48700,0.48739,0.48812,0.48847,0.48913,0.48870,0.48868,0.48837,0.48850,0.48878,0.48859,0.48835,0.48803,0.48741,0.48748,0.48806,0.48839,0.48868,0.48824,0.48813,0.48778,0.48820,0.48763,0.48761,0.48823,0.48788,0.48845,0.48882,0.48946,0.48889,0.48856,0.48866,0.48859,0.48878,0.48902,0.48911,0.48864,0.48877,0.48920,0.48968,0.49009,0.48980,0.49019,0.49038,0.49004,0.48987,0.48902,0.48861,0.48941,0.49023,0.49042,0.49111,0.49118,0.49118,0.49088,0.49100,0.49105,0.49054,0.48978,0.48979,0.48988,0.49028,0.48964,0.48959,0.48966,0.48968,0.48951,0.48949,0.48917,0.48996,0.48995,0.48986,0.48985,0.48975,0.48938,0.48911,0.49025,0.49017,0.49033,0.49015,0.49023,0.48986,0.48888,0.48858,0.48920,0.48921,0.48924,0.48999,0.48953,0.48881,0.48919,0.48934,0.48986,0.48948,0.48963,0.48990,0.48991,0.48989,0.48992,0.48987,0.48919,0.48945,0.48995,0.49060,0.49067,0.49137,0.49038,0.49073,0.49048,0.49052,0.49038,0.49024,0.49014,0.49061,0.49056,0.49083,0.49077,0.49098,0.49005,0.48932,0.48958,0.49097,0.49135,0.49119,0.49111,0.49079,0.49048,0.49045,0.49098,0.49071,0.49065,0.49089,0.49105,0.49083,0.49092,0.49079,0.49066,0.49105,0.49109,0.49118,0.49163,0.49197,0.49188,0.49127,0.49091,0.49182,0.49243,0.49204,0.49182,0.49207,0.49192,0.49258,0.49254,0.49234,0.49203,0.49211
18,0.14438,0.29172,0.33017,0.39405,0.43741,0.45502,0.46967,0.47771,0.48360,0.48513,0.48615,0.48539,0.48467,0.48545,0.48645,0.48608,0.48652,0.48944,0.48999,0.48924,0.48840,0.48817,0.48808,0.48884,0.48868,0.48824,0.48780,0.48823,0.48805,0.48758,0.48844,0.48936,0.48939,0.48947,0.48932,0.48945,0.48942,0.48863,0.48808,0.48951,0.48977,0.48916,0.48848,0.48848,0.48864,0.48880,0.48825,0.48848,0.48844,0.48779,0.48743,0.48760,0.48815,0.48873,0.48825,0.48770,0.48732,0.48742,0.48730,0.48838,0.48890,0.48814,0.48797,0.48821,0.48839,0.48794,0.48822,0.48858,0.48835,0.48829,0.48857,0.48858,0.48881,0.48977,0.48939,0.48966,0.48989,0.49032,0.49093,0.49167,0.49009,0.48930,0.48980,0.48955,0.48888,0.48790,0.48875,0.48937,0.48965,0.48935,0.48957,0.48880,0.48915,0.48922,0.49003,0.48967,0.48904,0.48951,0.49065,0.49067,0.48977,0.48949,0.48954,0.48887,0.48841,0.48906,0.48887,0.48856,0.48843,0.48840,0.48912,0.49015,0.48931,0.48958,0.48917,0.48856,0.48939,0.48877,0.48878,0.48988,0.49068,0.48973,0.48914,0.48902,0.48878,0.48937,0.48850,0.48846,0.48861,0.48878,0.48878,0.48834,0.48866,0.48806,0.48792,0.48911,0.48930,0.48977,0.48980,0.49057,0.48996,0.49030,0.49028,0.49058,0.48977,0.48919,0.48966,0.49002,0.48946,0.48912,0.48961,0.48958,0.48982,0.49006,0.48995,0.49008,0.49004,0.48959,0.48989,0.48997,0.49038,0.49029,0.49006,0.48936,0.48951,0.48978,0.48900,0.48941,0.48951,0.48981,0.48944,0.49002,0.48990,0.48969,0.48990,0.49023,0.49073,0.49017,0.49013,0.49015,0.49040,0.48998,0.49002,0.48976,0.48964,0.49053,0.49024,0.49000,0.48924,0.48924,0.48969,0.48999,0.48954,0.48962,0.49055,0.49122,0.49101,0.49139,0.49121,0.49223,0.49253,0.49220,0.49205,0.49121,0.49102,0.49136,0.49181,0.49263,0.49251,0.49336,0.49381,0.49302,0.49257,0.49202,0.49194,0.49215,0.49144,0.49217,0.49209,0.49126,0.49053,0.48954,0.49083,0.49069,0.49016,0.49026,0.48997,0.49081,0.49112,0.49086,0.49133,0.49165,0.49226,0.49253,0.49217,0.49172,0.49135,0.49193,0.49228,0.49236,0.49209,0.49148,0.49066,0.49079,0.49070,0.49067,0.49081,0.49096,0.49085,0.49127,0.49123
17,0.13717,0.29436,0.34269,0.41182,0.44981,0.46507,0.47593,0.48439,0.48813,0.48994,0.49086,0.49046,0.49150,0.49221,0.49210,0.49040,0.49013,0.48886,0.48883,0.48804,0.48685,0.48691,0.48735,0.48784,0.48749,0.48847,0.48947,0.48947,0.48974,0.48987,0.48965,0.48928,0.48824,0.48815,0.48778,0.48641,0.48623,0.48500,0.48617,0.48773,0.48798,0.48838,0.48779,0.48786,0.48795,0.48754,0.48710,0.48585,0.48558,0.48540,0.48696,0.48787,0.48809,0.48851,0.48826,0.48861,0.48992,0.48991,0.49007,0.49062,0.49029,0.48844,0.48836,0.48922,0.49090,0.48968,0.48970,0.49053,0.49030,0.48936,0.48962,0.48901,0.48885,0.48880,0.48837,0.48915,0.48903,0.48905,0.48880,0.48891,0.48923,0.48940,0.48856,0.48665,0.48699,0.48699,0.48693,0.48788,0.48780,0.48826,0.48832,0.48890,0.48860,0.48916,0.48930,0.48943,0.48899,0.48945,0.48998,0.48953,0.49020,0.49042,0.48916,0.48953,0.48935,0.48980,0.48941,0.48937,0.48976,0.49025,0.49020,0.48922,0.48970,0.49075,0.49052,0.49040,0.49005,0.49014,0.49073,0.49106,0.49100,0.49074,0.49054,0.49103,0.49071,0.49114,0.49141,0.49205,0.49195,0.49167,0.49153,0.49175,0.49154,0.49171,0.49212,0.49195,0.49153,0.49157,0.49142,0.49190,0.49107,0.49123,0.49100,0.49038,0.48996,0.49051,0.49026,0.49072,0.49099,0.49102,0.49109,0.49095,0.49052,0.49126,0.49093,0.49081,0.49066,0.49000,0.48935,0.49003,0.48987,0.48997,0.48992,0.48999,0.49090,0.49113,0.49112,0.49138,0.49130,0.49063,0.49015,0.49002,0.48989,0.48912,0.48926,0.48993,0.48997,0.49078,0.49079,0.49158,0.49157,0.49133,0.49174,0.49190,0.49187,0.49216,0.49221,0.49216,0.49146,0.49172,0.49131,0.49129,0.49093,0.49102,0.49098,0.49103,0.49122,0.49121,0.49113,0.49126,0.49094,0.49068,0.48997,0.49015,0.49059,0.49045,0.49108,0.49140,0.49093,0.49095,0.49140,0.49139,0.49196,0.49206,0.49232,0.49202,0.49148,0.49198,0.49243,0.49300,0.49290,0.49349,0.49355,0.49357,0.49346,0.49278,0.49278,0.49267,0.49229,0.49225,0.49204,0.49223,0.49306,0.49315,0.49303,0.49293,0.49270,0.49355,0.49344,0.49350,0.49369,0.49368,0.49257,0.49276,0.49335,0.49340,0.49318,0.49341,0.49307,0.49315,0.49350
19,0.13992,0.28670,0.34144,0.40002,0.44729,0.46304,0.47276,0.48063,0.48285,0.48617,0.48560,0.48529,0.48569,0.48553,0.48519,0.48647,0.48705,0.48849,0.48851,0.48819,0.48794,0.48804,0.48771,0.48941,0.48985,0.48994,0.49015,0.48954,0.48937,0.48869,0.48772,0.48777,0.48713,0.48657,0.48716,0.48649,0.48668,0.48625,0.48538,0.48655,0.48811,0.48870,0.48796,0.48598,0.48823,0.48967,0.49108,0.49056,0.49008,0.48970,0.48965,0.48963,0.48871,0.48865,0.48906,0.48932,0.48922,0.48884,0.49006,0.49010,0.49043,0.49049,0.48950,0.48968,0.48936,0.48899,0.48901,0.48914,0.48978,0.49064,0.49061,0.49115,0.49129,0.49082,0.49053,0.49107,0.49145,0.49095,0.49068,0.49032,0.49173,0.49171,0.49166,0.49050,0.49044,0.49016,0.48893,0.48939,0.48876,0.48950,0.48976,0.49001,0.49041,0.49102,0.49125,0.49134,0.49119,0.49164,0.49224,0.49251,0.49218,0.49190,0.49210,0.49175,0.49118,0.49127,0.49144,0.49139,0.49134,0.49186,0.49201,0.49152,0.49103,0.49144,0.49194,0.49140,0.49160,0.49205,0.49258,0.49224,0.49232,0.49204,0.49180,0.49191,0.49297,0.49252,0.49263,0.49269,0.49252,0.49296,0.49315,0.49284,0.49299,0.49272,0.49283,0.49275,0.49316,0.49325,0.49287,0.49262,0.49214,0.49202,0.49162,0.49194,0.49183,0.49187,0.49204,0.49240,0.49200,0.49209,0.49233,0.49200,0.49131,0.49110,0.49129,0.49119,0.49143,0.49151,0.49097,0.49067,0.49134,0.49110,0.49068,0.49114,0.49077,0.49072,0.49121,0.49089,0.49124,0.49142,0.49138,0.49103,0.49106,0.49155,0.49153,0.49156,0.49094,0.49078,0.49090,0.49138,0.49126,0.49213,0.49262,0.49202,0.49183,0.49161,0.49150,0.49128,0.49099,0.49147,0.49122,0.49122,0.49195,0.49177,0.49201,0.49245,0.49242,0.49187,0.49196,0.49229,0.49212,0.49239,0.49233,0.49237,0.49202,0.49189,0.49199,0.49195,0.49201,0.49184,0.49269,0.49346,0.49324,0.49282,0.49208,0.49143,0.49198,0.49263,0.49264,0.49266,0.49228,0.49293,0.49235,0.49190,0.49168,0.49155,0.49132,0.49113,0.49155,0.49135,0.49182,0.49206,0.49140,0.49153,0.49154,0.49152,0.49132,0.49129,0.49188,0.49143,0.49093,0.49053,0.49026,0.49073,0.49094,0.49168,0.49170,0.49214,0.49149,0.49120,0.49122
20,0.13885,0.28004,0.34339,0.40249,0.43862,0.46048,0.47388,0.48258,0.48803,0.48878,0.48818,0.48700,0.48601,0.48704,0.48792,0.48802,0.48830,0.48758,0.48736,0.48658,0.48718,0.48796,0.48881,0.48895,0.48859,0.48761,0.48809,0.48861,0.48858,0.48795,0.48797,0.48762,0.48787,0.48806,0.48862,0.48779,0.48725,0.48695,0.48518,0.48517,0.48636,0.48741,0.48666,0.48653,0.48655,0.48667,0.48742,0.48715,0.48722,0.48748,0.48759,0.48739,0.48675,0.48670,0.48688,0.48722,0.48868,0.48847,0.48837,0.48827,0.48830,0.48822,0.48790,0.48748,0.48754,0.48826,0.48857,0.48798,0.48816,0.48944,0.49095,0.49053,0.49060,0.49077,0.49079,0.49025,0.48955,0.48995,0.48995,0.49000,0.48992,0.49036,0.48983,0.48982,0.48985,0.48921,0.48961,0.48923,0.48988,0.48972,0.48951,0.48888,0.48783,0.48848,0.48909,0.48855,0.48924,0.48890,0.48952,0.49016,0.49013,0.48995,0.48934,0.48879,0.48885,0.48811,0.48834,0.48857,0.48845,0.48828,0.48892,0.48874,0.48814,0.48832,0.48786,0.48855,0.48874,0.48873,0.48929,0.48895,0.48935,0.49011,0.48983,0.48954,0.48911,0.48887,0.48830,0.48841,0.48889,0.48841,0.48865,0.48813,0.48912,0.48955,0.49058,0.49000,0.48968,0.48958,0.49043,0.49099,0.48994,0.48989,0.49046,0.49061,0.49063,0.49117,0.49059,0.49025,0.48980,0.48945,0.48954,0.48986,0.49030,0.49000,0.48976,0.48950,0.48976,0.49070,0.49083,0.49155,0.49171,0.49186,0.49189,0.49188,0.49174,0.49126,0.49034,0.49057,0.49020,0.48985,0.48998,0.49064,0.49114,0.49106,0.49049,0.49028,0.49049,0.49001,0.49008,0.49022,0.49046,0.49071,0.48992,0.49076,0.49060,0.49079,0.49061,0.49061,0.49056,0.48977,0.48989,0.49026,0.49088,0.49106,0.49028,0.48981,0.48987,0.49014,0.48956,0.48948,0.48975,0.48939,0.48941,0.48908,0.48923,0.48939,0.48894,0.48947,0.49018,0.49014,0.49005,0.48973,0.48966,0.48971,0.48946,0.48950,0.48945,0.48975,0.49000,0.48977,0.49026,0.49035,0.49049,0.48977,0.48957,0.49006,0.48981,0.49018,0.49056,0.49048,0.49039,0.49099,0.49096,0.49155,0.49091,0.49111,0.49032,0.49075,0.49053,0.49047,0.49013,0.49062,0.49159,0.49152,0.49131,0.49166,0.49233,0.49270,0.49244,0.49232,0.49253
